636,ENFERMERIA NEFROLOGICA
637,ENFERMERIA QUIRURGICA
638,ENSENANZA APRENDIZAJE DE LAS LENGUAS EXTRANJERAS
639,ENSENANZA APRENDIZAJE DE LAS CIENCIAS BASICAS
640,ENSENANZA DE IDIOMAS EXTRANJEROS
641,ENSENANZA DE LA BIOLOGIA
642,ENSENANZA DE LA HISTORIA
643,ENSENANZA DE LA LECTURA Y ESCRITURA
644,ENSENANZA DE LA LENGUA
645,ENSENANZA DE LA MATEMATICA
646,ENSENANZA DE LAS CIENCIAS NATURALES
647,ENSENANZA DEL INGLES COMO LENGUA EXTRANJERA
648,ENSENANZAAPRENDIZAJE DE LAS CIENCIAS BASICAS
649,ENTRENAMIENTO DEPORTIVO
650,ENTRENAMIENTO DEPORTIVO TECNICA
651,EPIDEMIOLOGIA
652,EPIDEMIOLOGIA DE LAS ENFERMEDADES METAXENICAS
653,EQUINOTERAPIA
654,EQUIPOS ROTATIVOS
655,EQUITACION MILITAR
656,ESPECIALIDAD DE GESTION HOTELERA Y TURISTICA
657,ESPECIALIDAD DE MECANICA
658,ESPECIALIDAD DE MECANICA AUTOMOTRIZ
659,ESPECIALIDAD DE MECANICA TERMICA
660,ESPECIALIDAD DE METALURGIA
661,ESPECIALIDAD DE TECNOLOGIA AGROPECUARIA
662,ESPECIALIDAD DIBUJO TECNICO
663,ESPECIALIDAD EDUCACION ESPECIAL PARA PERSONAS CON DISCAPACIDAD INTELECTUAL Y DEL DESARROLLO
664,ESPECIALIDAD ELECTRICIDAD
665,ESPECIALIDAD INFORMATICA
666,ESPECIALIDAD PLANIFICACION Y EVALUACION
667,ESPECIALIDADEDUCACION ESPECIAL PARA PERSONAS CON DISCAPACIDAD INTELECTUAL Y DEL DESARROLLO
668,ESPECIALISTA
669,ESPECIALISTA CONTROL Y GESTION AMBIENTAL
670,ESPECIALISTA SANIDAD MILITAR BRUMELIS MONTENEGRO
671,ESPECIALISTA SEXOLOGIA MEDICA
672,ESPECIALIZACION EN ANTIEXTORSION Y SECUESTRO
673,ESPECIALIZACION EN OPERACIONES CONTRA EL TRAFICO DE SUSTANCIAS PSICOTROPICAS Y ESTUPEFACIENTES
674,ESPECIALIZACION EN POLICIA AMBIENTAL
675,ESTADISTICA
676,ESTADISTICA DE LA SALUD
677,ESTADISTICA DE SALUD
678,ESTADISTICAS DE SALUD
679,ESTOMATOLOGIA INTEGRAL DEL NINO Y DEL ADOLESCENTE
680,ESTRATEGIA NAVAL
681,ESTRATEGIAS PARA LA EDUCACION A DISTANCIA
682,ESTUDIO DE CONFLICTO PARA LA SEGURIDAD DE LA NACION
683,ESTUDIO Y EVALUACION DEL IMPACTO AMBIENTAL
684,ESTUDIOS AMBIENTALES
685,ESTUDIOS CONSTITUCIONALES Y COMPARADOS
686,ESTUDIOS DE CONFLICTO PARA LA SEGURIDAD DE LA NACION
687,ESTUDIOS DE LA MUJER
688,ESTUDIOS DE LA ORGANIZACION
689,ESTUDIOS DEL DESARROLLO
690,ESTUDIOS DEL DISCURSO
691,ESTUDIOS INTERNACIONALES
692,ESTUDIOS JURIDICOS
693,ESTUDIOS LIBERALES
694,ESTUDIOS LIBRES
695,ESTUDIOS LITERARIOS
696,ESTUDIOS MILITARES PARA EL COMANDO DE TROPA
697,ESTUDIOS POLITICOS
698,ESTUDIOS POLITICOS Y ADMINISTRATIVOS
699,ESTUDIOS POLITICOS Y DE GOBIERNO
700,ESTUDIOS POLITICOS Y GOBIERNO
701,ESTUDIOS SOCIALES
702,ESTUDIOS SOCIALES DE LA CIENCIA
703,ESTUDIOS SOCIALES Y CULTURALES DE LOS ANDES
704,ETNOLOGIA
705,EVALUACION AMBIENTAL
706,EVALUACION DE LA EDUCACION
707,EVALUACION DE MATERIALES E INSPECCION DE EQUIPOS
708,EVALUACION EDUCACIONAL
709,EVALUACION EDUCATIVA
710,EVALUACION Y CONTROL DE CALIDAD EN LA INDUSTRIA ALIMENTARIA
711,EVOLUCION EDUCATIVA
712,EXTRACCION DE CRUDOS PESADOS
713,FARMACEUTICA
714,FARMACEUTICO
715,FARMACIA
716,FARMACIA HOSPITALARIA
717,FARMACOLOGIA
718,FILOSOFIA
719,FILOSOFIA DE LA GUERRA
720,FILOSOFIA E INVESTIGACION
721,FILOSOFIA Y TRANSDISCIPLINARIEDAD
722,FINANZAS
723,FINANZAS DE EMPRESAS
724,FINANZAS INTERNACIONALES
725,FINANZAS PUBLICAS
726,FISICA
727,FISICA DE LA MATERIA CONDENSADA
728,FISICA FUNDAMENTAL
729,FISIOTERAPIA
730,FITOPALOGIA
731,FONIATRIA
732,FONOAUDIOLOGIA
733,FORMACION E INVESTIGACION CIENTIFICA SOCIO TECNOLOGICA
734,FRONTERAS E INTEGRACION
735,GAS
736,GASTROENTEROLOGIA
737,GEOCIENCIA
738,GEOCIENCIAS
739,GEOGRAFIA
740,GEOGRAFIA E HISTORIAS
741,GEOGRAFIA HISTORIA Y CIUDADANIA PARA EDUCACION MEDIA
742,GEOGRAFO
743,GEOLOGA
744,GEOLOGIA
745,GEOLOGIA TECNICA
746,GEOLOGIA PETROLERA
747,GEOLOGIA Y MINAS
748,GEOLOGO
749,GEOMATICA
750,GEOPOLITICA DE LOS ESPACIOS ACUATICOS
751,GEOQUIMICA
752,GERENCIA
753,GERENCIA ADMINISTRATIVA
754,GERENCIA ADUANERA Y TRIBUTARIA
755,GERENCIA AGROINDUSTRIAL
756,GERENCIA AMBIENTAL
757,GERENCIA AVANZADA
758,GERENCIA AVANZADA EN EDUCACION
759,GERENCIA CULTURAL
760,GERENCIA DE ADUANAS
761,GERENCIA DE AUDITORIA DE ESTADO
762,GERENCIA DE CALIDAD Y PRODUCTIVIDAD
763,GERENCIA DE CONDOMINIOS
764,GERENCIA DE CONSTRUCCION
765,GERENCIA DE CONTROL DE CALIDAD INSPECCION DE OBRAS
766,GERENCIA DE EMPRESAS
767,GERENCIA DE EMPRESAS AGRICOLAS
768,GERENCIA DE EMPRESAS AGROPECUARIAS
769,GERENCIA DE INSTITUCIONES EDUCATIVAS
770,GERENCIA DE LA CIENCIA Y LA TECNOLOGIA
771,GERENCIA DE LA COMUNICACION ORGANIZACIONAL
772,GERENCIA DE LA CONSTRUCCION
773,GERENCIA DE LA CONSTRUCCION DE EDIFICACIONES
774,GERENCIA DE LA EDUCACION
775,GERENCIA DE LA EDUCACION FISICA DEPORTE Y RECREACION
776,GERENCIA DE LA EDUCACION INTEGRAL
777,GERENCIA DE LA EMPRESA
778,GERENCIA DE LA INNOVACION
779,GERENCIA DE LA INNOVACION TECNOLOGICA
780,GERENCIA DE LA SALUD PUBLICA
781,GERENCIA DE LA TECNOLOGIA Y LA INNOVACION
782,GERENCIA DE LAS FINANZAS Y DE LOS NEGOCIOS
783,GERENCIA DE LAS ORGANIZACIONES
784,GERENCIA DE LAS TECNOLOGIAS DE INFORMACION Y COMUNICACIONES
785,GERENCIA DE LOS PROCESOS EDUCATIVOS
786,GERENCIA DE LOS SERVICIOS DE SALUD Y ENFERMERIA
787,GERENCIA DE MANTENIMIENTO
788,GERENCIA DE MANTENIMIENTO MECANICO
789,GERENCIA DE MEDIOS
790,GERENCIA DE MERCADEO
791,GERENCIA DE OFICINAS
792,GERENCIA DE OPERACIONES
793,GERENCIA DE PARADAS DE PLANTA
794,GERENCIA DE PROCESOS HOSPITALARIOS
795,GERENCIA DE PROGRAMAS SOCIALES
796,GERENCIA DE PROYECTOS
797,GERENCIA DE PROYECTOS DE CONSTRUCCION
798,GERENCIA DE PROYECTOS DE INGENIERIA
799,GERENCIA DE PROYECTOS DE INVESTIGACION Y DESARROLLO
800,GERENCIA DE PROYECTOS FERROVIARIOS
801,GERENCIA DE PROYECTOS INDUSTRIALES
802,GERENCIA DE RECURSOS HUMANOS
803,GERENCIA DE RECURSOS HUMANOS Y RELACIONES INDUSTRIALES
804,GERENCIA DE REDES DE UNIDADES DE SERVICIOS DE INFORMACION
805,GERENCIA DE SALUD PUBLICA
806,GERENCIA DE SEGURIDAD PUBLICA
807,GERENCIA DE SERVICIOS
808,GERENCIA DE SERVICIOS ASISTENCIALES EN SALUD
809,GERENCIA DE SERVICIOS AUTOMOTRICES
810,GERENCIA DE SISTEMAS
811,GERENCIA DE SISTEMAS DE CALIDAD Y CONTROL ESTADISTICO DE PROCESOS
812,GERENCIA DE TECNOLOGIAS DE INFORMACION
813,GERENCIA DE TELECOMUNICACIONES
814,GERENCIA DE TURISMO SOSTENIBLE
815,GERENCIA DEL DEPORTE
816,GERENCIA DEL DESARROLLO SUSTENTABLE
817,GERENCIA DEL NEGOCIO DEL GAS NATURAL
818,GERENCIA DEL SECTOR PUBLICO
819,GERENCIA DEL TALENTO HUMANO
820,GERENCIA DEPORTIVA
821,GERENCIA E INNOVACION EDUCATIVA
822,GERENCIA EDUCACIONAL
823,GERENCIA EDUCATIVA
824,GERENCIA EMPRESARIAL
825,GERENCIA EN PROTECCION INDUSTRIAL
826,GERENCIA EN SALUD
827,GERENCIA EN SISTEMAS DE LA CALIDAD
828,GERENCIA EN TALENTO HUMANO
829,GERENCIA ESTRATEGICA
830,GERENCIA ESTRATEGICA DE NEGOCIOS PARA LA INDUSTRIA FARMOQUIMICA ALIMENTARIA Y COSMETICA
831,GERENCIA EVALUATIVA TECNOLOGICA EMPRESARIAL Y EDUCATIVA
832,GERENCIA FINANCIERA
833,GERENCIA FISCAL
834,GERENCIA GENERAL
835,GERENCIA HOSPITALARIA
836,GERENCIA HOTELERA
837,GERENCIA INDUSTRIAL
838,GERENCIA INTEGRADA DE YACIMIENTOS DE HIDROCARBUROS
839,GERENCIA INTEGRAL DE CONTROL FISCAL Y AUDITORIA
840,GERENCIA LOGISTICA
841,GERENCIA OPCION MERCADEO
842,GERENCIA POSTCONVENCIONAL
843,GERENCIA PUBLICA
844,GERENCIA PUBLICA CON ENFASIS EN AUDITORIA DE ESTADO
845,GERENCIA PUBLICA PENITENCIARIA
846,GERENCIA SOCIAL
847,GERENCIA TRIBUTARIA
848,GERENCIA TRIBUTARIA DE LA EMPRESA
849,GERENCIA TRIBUTARIA INTEGRAL
850,GERENCIA Y ADMINISTRACION DE POLICIA
851,GERENCIA Y FINANZAS DE LA EMPRESA
852,GERENCIA Y LIDERAZGO EDUCATIVO
853,GERENCIA Y LIDERAZGO EN EDUCACION
854,GERENCIA Y PLANIFICACION INSTITUCIONAL
855,GERENCIA Y TECNOLOGIA DE LA INFORMACION
856,GERENCIA Y TECNOLOGIA EDUCATIVAS
857,GERENCIA OPCION CALIDAD Y PRODUCTIVIDAD
858,GERENCIA OPCION FINANZAS
859,GERENCIA OPCION GESTION DE LA INFORMACION
860,GERENCIA OPCION LOGISTICA
861,GERENCIA OPCION RECURSOS HUMANOS
862,GERENCIAS DE EMPRESAS
863,GERIATRIA Y GERONTOLOGIA
864,GERMENEUTICA Y LA INVESTIGACION CIENTIFICA
865,GERONTOLOGIA
866,GESTION ADUANERA Y TRIBUTARIA
867,GESTION AERONAUTICA
868,GESTION AEROPORTUARIA
869,GESTION AMBIENTAL
870,GESTION DE ADUANA Y COMERCIO EXTERIOR
871,GESTION DE ALOJAMIENTO TURISTICO
872,GESTION DE COSTOS
873,GESTION DE DATOS EN EXPLORACION Y PRODUCCION DE HIDROCARBUROS
874,GESTION DE LA GASTRONOMIA
875,GESTION DE LA HOSPITALIDAD
876,GESTION DE LA PROPIEDAD INTELECTUAL
877,GESTION DE MANTENIMIENTO ELECTRICO
878,GESTION DE PRESUPUESTO PUBLICO
879,GESTION DE RECURSOS HUMANOS
880,GESTION DE RECURSOS NATURALES RENOVABLES Y MEDIO AMBIENTE
881,GESTION DE RIESGOS SOCIONATURALES
882,GESTION DE SALUD PUBLICA
883,GESTION DE TALENTO HUMANO EN LAS ORGANIZACIONES
884,GESTION DE TRIBUTOS MUNICIPALES
885,GESTION DE TRIBUTOS NACIONALES
886,GESTION DEL DESARROLLO SOCIAL
887,GESTION DEL TALENTO HUMANO
888,GESTION EDUCATIVA
889,GESTION EN SALUD PUBLICA
890,GESTION FISCAL Y TRIBUTARIA
891,GESTION HOTELERA
892,GESTION HOTELERA Y TURISTICA
893,GESTION INSTITUCIONAL
894,GESTION INTEGRAL DE CENTROS ASISTENCIALES
895,GESTION JUDICIAL
896,GESTION PARA EL ECOLOGIA DEL DESARROLLO HUMANO
897,GESTION PARA LA CREACION INTELECTUAL
898,GESTION PARA LA ECOLOGIA DEL DESARROLLO HUMANO
899,GESTION PUBLICA
900,GESTION SOCIAL
901,GESTION SOCIAL DEL DESARROLLO LOCAL
902,GESTION SOCIAL PARA EL DESARROLLO LOCAL
903,GESTION SOCIOCULTURAL
904,GESTION TECNOLOGICA DEL DEPORTE
905,GESTION TRIBUTARIA
906,GESTION TRIBUTARIA INTEGRAL
907,GESTION Y CONTROL DE LAS FINANZAS PUBLICAS
908,GESTION Y PLANIFICACION DEPORTIVA
909,GESTION Y POLITICAS CULTURALES
910,GINECOLOGIA INFANTIL Y JUVENIL
911,GINECOLOGIA ONCOLOGICA
912,GINECOLOGIA Y OBSTETRICIA
913,GOBERNABILIDAD Y DESARROLLO INSTITUCIONAL
914,GOBIERNO ELECTRONICO
915,GOBIERNO Y POLITICA PUBLICA
916,GUARDIA NACIONAL
917,GUARDIA NACIONAL SEGURIDAD
918,GUERRA ELECTRONICA
919,HACENDISTA
920,HEMATOLOGIA
921,HEMATOLOGIA PEDIATRICA
922,HEMODINAMIA Y CARDIOLOGIA INTERVENCIONISTA
923,HERMENEUTICA Y LA INTERPRETACION CIENTIFICA
924,HERMENEUTICA Y LA INVESTIGACION CIENTIFICA
925,HIDROCARBUROS
926,HIDROGRAFIA
927,HIGIENE MENTAL DEL DESARROLLO INFANTIL Y JUVENIL
928,HIGIENE OCUPACIONAL
929,HIGIENE Y SEGURIDAD INDUSTRIAL
930,HIGIENE Y SEGURIDAD LABORAL
931,HIPERTENSION ARTERIAL CLINICA
932,HISTOCITOTECNOLOGIA
933,HISTORIA
934,HISTORIA DE AMERICA CONTEMPORANEA
935,HISTORIA DE LAS AMERICAS
936,HISTORIA DE LAS ARTES PLASTICAS Y MUSEOLOGIA
937,HISTORIA DE VENEZUELA
938,HISTORIA ECONOMICA Y SOCIAL DE VENEZUELA
939,HISTORIA MILITAR
940,HISTOTECNOLOGIA
941,HISTOTECNOLOGIA TECNICA
942,HORTICULTURA
943,HOSPITAL DR GENERAL PABLO ORTIZ
944,HOTELERIA
945,HOTELERIA TECNICA
946,HOTELERIA Y SERVICIOS DE LA HOSPITALIDAD
947,HUMANIDADES
948,IDIOMAS
949,IDIOMAS MODERNOS
950,IDIOMAS MODERNOS TECNICA
951,IMAGENOLOGIA
952,IMAGENOLOGIA TECNICA
953,IMAGENOLOGIA INTEGRAL
954,INDUSTRIA DE LOS ALIMENTOS
955,INDUSTRIAL
956,INFANTERIA
957,INFANTERIA DE MARINA
958,INFECTOLOGIA
959,INFECTOLOGIA PEDIATRICA
960,INFORMACION DE LA SALUD
961,INFORMACION DE SALUD
962,INFORMACION Y DOCUMENTACION
963,INFORMATICA
964,INFORMATICA TECNICA
965,INFORMATICA APLICADA
966,INFORMATICA EDUCATIVA
967,INFORMATICA GERENCIAL
968,INFORMATICA PARA LA GESTION SOCIAL
969,INFORMATICA Y TECNOLOGIA EDUCATIVA
970,INFORMATICO
971,INGENIERIA
972,INGENIERIA AERONAUTICA
973,INGENIERIA AGRICOLA
974,INGENIERIA AGROINDUSTRIAL
975,INGENIERIA AGRONOMA
976,INGENIERIA AGRONOMA DE PRODUCCION AREA PRODUCCION ANIMAL
977,INGENIERIA AGRONOMICA
978,INGENIERIA AGRONOMICA DE PRODUCCION ANIMAL
979,INGENIERIA AGRONOMICA DE PRODUCCION VEGETAL
980,INGENIERIA AGRONOMO
981,INGENIERIA AGRONOMO DE PRODUCCION AREA PRODUCCION VEGETAL
982,INGENIERIA AMBIENTAL
983,INGENIERIA AUDIOVISUAL
984,INGENIERIA BIOMEDICA
985,INGENIERIA CIVIL
986,INGENIERIA CLINICA
987,INGENIERIA DE ADMINISTRACION DE OBRAS
988,INGENIERIA DE ALIMENTOS
989,INGENIERIA DE COMPUTACION
990,INGENIERIA DE CONTROL DE PROCESOS
991,INGENIERIA DE CONTROL Y AUTOMATIZACION DE PROCESOS
992,INGENIERIA DE GAS
993,INGENIERIA DE MANTENIMIENTO
994,INGENIERIA DE MANTENIMIENTO MECANICO
995,INGENIERIA DE MATERIALES
996,INGENIERIA DE MINAS
997,INGENIERIA DE PETROLEO
998,INGENIERIA DE PETROLEO Y GAS
999,INGENIERIA DE PROCESOS
1000,INGENIERIA DE PROCESOS DEL GAS NATURAL
1001,INGENIERIA DE PROCESOS INDUSTRIALES
1002,INGENIERIA DE PRODUCCION
1003,INGENIERIA DE PRODUCCION AGROPECUARIA
1004,INGENIERIA DE PRODUCCION ANIMAL
1005,INGENIERIA DE PRODUCCION EN AGROECOSISTEMAS
1006,INGENIERIA DE PRODUCCION INDUSTRIAL
1007,INGENIERIA DE RECURSOS NATURALES RENOVABLES
1008,INGENIERIA DE REDES Y COMUNICACIONES
1009,INGENIERIA DE SISTEMAS
1010,INGENIERIA DE TELECOMUNICACIONES
1011,INGENIERIA DEL AGUA
1012,INGENIERIA DEL AMBIENTE
1013,INGENIERIA DEL AMBIENTE Y DE LOS RECURSOS NATURALES
1014,INGENIERIA DEL AMBIENTE Y DE LOS RECURSOS NATURALES RENOVABLES
1015,INGENIERIA DEL AZUCAR
1016,INGENIERIA ELECTRICA
1017,INGENIERIA ELECTRICA OPCION SISTEMAS DIGITALES
1018,INGENIERIA ELECTRICISTA
1019,INGENIERIA ELECTRONICA
1020,INGENIERIA ELECTRONICA DE COMPUTACION
1021,INGENIERIA ELECTRONICA EN COMPUTACION
1022,INGENIERIA EN AERONAUTICA CIVIL
1023,INGENIERIA EN AGROALIMENTACION
1024,INGENIERIA EN AGROECOLOGIA
1025,INGENIERIA EN COMPUTACION
1026,INGENIERIA EN COMUNICACIONES Y ELECTRONICA
1027,INGENIERIA EN CONSTRUCCION CIVIL
1028,INGENIERIA EN CONSTRUCCIONES CIVILES
1029,INGENIERIA EN DESARROLLO ENDOGENO
1030,INGENIERIA EN DESARROLLO ENDOGENO SUBAREA INFORMATICA Y REDES
1031,INGENIERIA EN DISENO INDUSTRIAL
1032,INGENIERIA EN ELECTRICIDAD
1033,INGENIERIA EN EQUIPOS FERROVIARIOS
1034,INGENIERIA EN GEOCIENCIAS
1035,INGENIERIA EN GESTION DE MANTENIMIENTO ELECTRICO
1036,INGENIERIA EN HIDROCARBUROS
1037,INGENIERIA EN HIGIENE Y SEGURIDAD LABORAL
1038,INGENIERIA EN INDUSTRIA FORESTAL
1039,INGENIERIA EN INFORMACION
1040,INGENIERIA EN INFORMATICA
1041,INGENIERIA EN INSTRUMENTACION Y CONTROL
1042,INGENIERIA EN MANTENIMIENTO
1043,INGENIERIA EN MANTENIMIENTO DE OBRAS
1044,INGENIERIA EN MANTENIMIENTO ELECTRICO
1045,INGENIERIA EN MANTENIMIENTO MECANICO
1046,INGENIERIA EN MATERIALES INDUSTRIALES
1047,INGENIERIA EN MOLINERIA
1048,INGENIERIA EN PROCESAMIENTO Y DISTRIBUCION DE ALIMENTOS
1049,INGENIERIA EN PROCESOS INDUSTRIALES
1050,INGENIERIA EN PROCESOS QUIMICOS
1051,INGENIERIA EN PRODUCCION AGROINDUSTRIAL
1052,INGENIERIA EN PRODUCCION ANIMAL
1053,INGENIERIA EN PRODUCCION INDUSTRIAL
1054,INGENIERIA EN REDES ELECTRICAS
1055,INGENIERIA EN REFINACION Y PETROQUIMICA
1056,INGENIERIA EN SISTEMAS DE CALIDAD Y AMBIENTE
1057,INGENIERIA EN SISTEMAS DE POTENCIA
1058,INGENIERIA EN SISTEMAS E INFORMATICA
1059,INGENIERIA EN TELECOMUNICACIONES
1060,INGENIERIA EN TRANSPORTE FERROVIARIO
1061,INGENIERIA ESTRUCTURAL
1062,INGENIERIA FORESTAL
1063,INGENIERIA GEODESICA
1064,INGENIERIA GEODESTA
1065,INGENIERIA GEOFISICA
1066,INGENIERIA GEOLOGICA
1067,INGENIERIA GERENCIAL
1068,INGENIERIA HIDROMETEOROLOGICA
1069,INGENIERIA INDUSTRIAL
1070,INGENIERIA INDUSTRIAL Y PRODUCTIVIDAD
1071,INGENIERIA INFORMATICA
1072,INGENIERIA MARITIMA
1073,INGENIERIA MARITIMO
1074,INGENIERIA MECANICA
1075,INGENIERIA MECANICA DE PLANTAS DE PROCESOS
1076,INGENIERIA MECATRONICA
1077,INGENIERIA METALURGICA
1078,INGENIERIA MILITAR
1079,INGENIERIA MILITAR EN CONSTRUCCION Y MANTENIMIENTO DE INSTALACIONES
1080,INGENIERIA MILITAR FERROVIARIA
1081,INGENIERIA NAVAL
1082,INGENIERIA PESQUERA
1083,INGENIERIA PETROQUIMICA
1084,INGENIERIA QUIMICA
1085,INGENIERIA RURAL
1086,INGENIERIA SANITARIA
1087,INGENIERIA SISMORRESISTENTE
1088,INGENIERIA TELEMATICA
1089,INGENIERIA VIAL
1090,INGENIERIA MANUFACTURA Y CONSTRUCCION
1091,INGENIERO DE LA PRODUCCION EN AGROECOSISTEMAS
1092,INGLES
1093,INGLES PARA EDUCACION MEDIA
1094,INMUNOLOGIA
1095,INMUNOLOGIA CLINICA
1096,INNOVACION CURRICULAR
1097,INNOVACIONES EDUCATIVAS
1098,INSPECCION DE SALUD PUBLICA
1099,INSPECCION DE SALUD PUBLICA TECNICA
1100,INSPECCIONES MARITIMAS
1101,INSTALACIONES ELECTRICAS
1102,INSTITUCIONES FINANCIERAS
1103,INSTITUTO DE ALTOS ESTUDIOS DR ARNOLDO GABALDON
1104,INSTITUTO DE ALTOS ESTUDIOS DIPLOMATICOS PEDRO GUAL
1105,INSTITUTO MILITAR UNIVERSITARIO DE TECNOLOGIA DE LA GUARDIA NACIONAL BOLIVARIANA CNEL F BASTIDAS TORRES
1106,INSTITUTO UNIVERSITARIO DE TECNOLOGIA ALONSO CAMERO
1107,INSTRUMENTACION
1108,INSTRUMENTACION BIOMEDICA
1109,INSTRUMENTACION INDUSTRIAL
1110,INSTRUMENTACION Y AUTOMATIZACION
1111,INSTRUMENTACION Y CONTROL
1112,INTEGRACION REGIONAL PERSPECTIVAS COMPARADAS AMERICA LATINA Y EUROPA
1113,INTELIGENCIA MILITAR
1114,INTERPRETE PUBLICO EN IDIOMA INGLES
1115,INTERPRETE PUBLICO EN IDIOMA ITALIANO
1116,INTERPRETE PUBLICO EN LENGUA DE SENAS VENEZOLANA
1117,INTERPRETES PUBLICOS
1118,INVESTIGACION CRIMINAL
1119,INVESTIGACION DE OPERACIONES
1120,INVESTIGACION EDUCATIVA
1121,INVESTIGACION PARTICIPATIVA PARA EL DESARROLLO LOCAL
1122,INVESTIGACION PENAL
1123,JOYERIA
1124,JUSTICIA PENAL
1125,LATINOAMERICANO EN EDUCACION POLITICAS PUBLICAS Y PROFESION DOCENTE
1126,LCENCIADO EN EDUCACION
1127,LECTURA Y ESCRITURA
1128,LEGISLACION DEPORTIVA
1129,LENGUA EXTRANJERA INGLES PARA EDUCACION PRIMARIA
1130,LENGUA EXTRANJERAS INGLES PARA EDUCACION PRIMARIA
1131,LENGUA Y COMUNICACION
1132,LENGUAS EXTRANJERAS INGLES PARA EDUCACION PRIMARIA
1133,LETRAS
1134,LETRAS HISPANICAS
1135,LICENCIADOA EN ADMINISTRACION
1136,LICENCIADOA EN SERVICIO DE POLICIA
1137,LINGUISTICA
1138,LITERATURA COMPARADA
1139,LITERATURA HISPANOAMERICANA
1140,LITERATURA IBEROAMERICANA
1141,LITERATURA LATINOAMERICANA
1142,LITERATURA LATINOAMERICANA Y DEL CARIBE
1143,LOGISTICA
1144,LOGISTICA AEROESPACIAL
1145,LOGISTICA INDUSTRIAL
1146,LOGISTICA MILITAR
1147,MAESTRO
1148,MAESTRO DE NINOS SORDOS Y DE NINOS CON TRASTORNOS DEL LENGUAJE
1149,MAGISTER ARTIUM
1150,MAGISTER EN ENSENANZAAPRENDIZAJE DE LAS CIENCIAS BASICAS
1151,MAGISTER EN GERENCIA DE EMPRESAS
1152,MAGISTER EN GESTION PARA LA CREACION INTELECTUAL
1153,MAGISTER SCIENTIAE EN DESARROLLO URBANO LOCAL
1154,MAGISTER SCIENTIARUM
1155,MAGISTER SCIENTIARUM EN BANCA Y FINANZAS
1156,MANEJO DE CUENCAS
1157,MANEJO DE EMERGENCIAS Y ACCION CONTRA DESASTRES
1158,MANEJO INTEGRADO DE VECTORES Y RESERVORIOS EN SALUD
1159,MANTENIENDO INDUSTRIAL
1160,MANTENIMIENTO
1161,MANTENIMIENTO AERONAUTICO
1162,MANTENIMIENTO DE EDIFICACIONES TECNICA
1163,MANTENIMIENTO DE EQUIPOS ELECTRICOS
1164,MANTENIMIENTO DE EQUIPOS ELECTRICOS Y MECANICOS
1165,MANTENIMIENTO DE EQUIPOS ELECTROMECANICOS
1166,MANTENIMIENTO DE EQUIPOS MECANICOS
1167,MANTENIMIENTO DE ESTRUCTURAS AERONAUTICAS
1168,MANTENIMIENTO DE INSTALACIONES
1169,MANTENIMIENTO DE MAQUINA AGRICOLA Y PESADA
1170,MANTENIMIENTO DE MAQUINARIA AGRICOLA Y PESADA
1171,MANTENIMIENTO DE REFINERIAS DE PETROLEO
1172,MANTENIMIENTO DE SISTEMAS INFORMATICOS
1173,MANTENIMIENTO ELECTRICO
1174,MANTENIMIENTO ELECTROMECANICO
1175,MANTENIMIENTO FERROVIARIO
1176,MANTENIMIENTO INDUSTRIAL
1177,MANTENIMIENTO MECANICO
1178,MARITIMO
1179,MARKETING DIGITAL Y REDES SOCIALES CON INTELIGENCIA ARTIFICIAL
1180,MATEMATICA
1181,MATEMATICAS
1182,MATEMATICAS INDUSTRIALES
1183,MATEMATICAS PARA LA EDUCACION MEDIA
1184,MATERIALES EDUCATIVOS IMPRESOS
1185,MATERIALES INDUSTRIALES
1186,MATERIALES INSDUSTRIALES
1187,MECANICA
1188,MECANICA TECNICA
1189,MECANICA AERONAUTICA
1190,MECANICA AUTOMOTRIZ
1191,MECANICA DENTAL
1192,MECANICA DENTAL TECNICA
1193,MECANICA INDUSTRIAL
1194,MECANICA TEORICA Y APLICADA
1195,MECANICA TERMICA
1196,MECANICO
1197,MECATRONICA
1198,MEDICA CIRUJANA
1199,MEDICA DE EMERGENCIA
1200,MEDICA INTEGRAL COMUNITARIA
1201,MEDICA VETERINARIA
1202,MEDICINA
1203,MEDICINA CRITICA
1204,MEDICINA CRITICA DE ADULTOS
1205,MEDICINA CRITICA DEL ADULTO
1206,MEDICINA CRITICA PEDIATRICA
1207,MEDICINA DE EMERGENCIA
1208,MEDICINA DE EMERGENCIA Y DESASTRE
1209,MEDICINA DEL QUEMADO
1210,MEDICINA DEL TRABAJO
1211,MEDICINA ESTOMATOLOGICA
1212,MEDICINA FAMILIAR
1213,MEDICINA FISICA Y REHABILITACION
1214,MEDICINA FORENSE
1215,MEDICINA GENERAL INTEGRAL
1216,MEDICINA INTEGRAL COMUNITARIA
1217,MEDICINA INTERNA
1218,MEDICINA LEGAL
1219,MEDICINA MATERNO FETAL
1220,MEDICINA OCUPACIONAL
1221,MEDICINA ONCOLOGICA
1222,MEDICINA VETERINARIA
1223,MEDICINA VETERINARIA PREVENTIVA
1224,MEDICINA Y CIRUGIA DE PEQUENOS ANIMALES
1225,MEDICO A INTEGRAL COMUNITARIA
1226,MEDICO CIRUJANO
1227,MEDICO CIRUJANO MILITAR
1228,MEDICO EN MEDICINA VETERINARIA
1229,MEDICO ESPECIALISTA EN CARDIOLOGIA CLINICA
1230,MEDICO INTEGRAL COMUNITARIO
1231,MEDICO VETERINARIO
