1874,ESTRATEGIAS PEDAGOGICAS DIDACTICAS PARA LA ENSENANZAS DE LAS CIENCIAS NATURALES,1337
1875,PENITENCIARISMO,441
1876,EDUCACION INTEGRAL,1147
1877,SEGURIDAD Y RESGUARDO CIUDADANO,441
1878,GESTION DE RIESGOS,1337
1879,DISCAPACIDAD INTELECTUAL Y PROBLEMAS EMOCIONALES,1540
1880,ADMINISTRACION Y GESTION DE CONVENIOS,441
1881,GESTION ADMINISTRACION,441
1882,ECOLOGIA,200
1883,SEGURIDAD Y SALUD LABORAL,441
1884,AUDIOVISUAL GUION Y PRODUCCION,441
1885,INGENIERIA,277
1886,NATACION TERAPEUTICA,1337
1887,CULTURA Y PATRIMONIO CULTURAL,1337
1888,GESTION DOCUMENTAL,441
1889,LOGICA Y FILOSOFIA DE LA CIENCIA,718
1890,RELACIONES INTERNACIONALES,441
1891,INFORMATICA PARA SORDOS,441
1892,CONTABILIDAD Y FINANZAS,21
1893,EDUCACION,441
1894,GESTION COMERCIAL ALIMENTARIA,441
1895,BASICA INTEGRAL,1337
1896,MANTENIMIENTO E INFRAESTRUCTURAS,441
1897,GESTION ADMINISTRATIVA GERENCIAL,441
1898,ADMINISTRACION GERENCIAL,441
1899,EJECUCION INSTRUMENTAL GUITARRA TRADICIONAL POPULAR,1273
1900,ANTROPOLOGIA,200
1901,MERCADEO DIGITAL,441
1902,ADMINISTRACION DE ADUANAS,1337
1903,ADMINISTRACION DE ADUANAS,441
1904,ADMINISTRACION EN BANCARIA Y FINANZAS,441
1905,EDUCACION ESPECIAL AREA DE NINOS CON PROBLEMAS EN AUDICION Y LENGUAJE,517
1906,MECANICA Y MANTENIMIENTO NAVAL,1724
1907,GESTION DE RIEGO Y SEGURIDAD LABORAL,441
1908,GERENCIA ESTRATEGICA,441
1909,PROMOTOR SOCIAL,441
1910,ADMINISTRACION COMERCIAL Y BANCARIA,441
1911,EDUCACION PARA PERSONAS EN SITUACION DE DISCAPACIDAD,1483
1912,GESTION CONTABLE,441
1913,SEGURIDAD LABORAL,1337
1914,PLANIFICACION Y PRESUPUESTO,441
1915,CIENCIAS RELIGIOSAS,1750
1916,CIENCIAS AUDIOVISUALES,441
1917,ADMINISTRACION DE TECNOLOGIA DE LA INFORMACION,441
1918,GERENCIA CULINARIA EMPRESARIAL,441
1919,ESCATOLOGIA,1750
1920,GESTION DE RECURSOS HUMANOS,441
1921,PROCESOS FINANCIEROS,441
1922,GESTION DE GOBIERNO,441
1923,EDUCACION MUSICAL,441
1924,DOCENCIA EN EDUCACION SUPERIOR,997
1925,ARTICULACION SOCIAL,441
1926,FOTOGRAFIA,441
1927,PUBLICIDAD,441
1928,GESTION SEGURIDAD INTEGRAL,441
1929,LENGUAS DE SENAS Y CULTURA SORDA,1337
1930,LENGUAJE MUSICAL,1337
1931,PROCESOS EDUCATIVOS,1337
1932,TRIBUTARIA,441
1933,EDUCACION INFORMATICA,517
1934,SISTEMAS ADMINISTRATIVOS Y CONTABLES,7
1935,ANALISIS Y DISENO DE SISTEMAS,441
1936,SISTEMA COMPUTACIONALES,441
1937,TERAPIAS COMPLEMENTARIAS,441
1938,SEGURIDAD Y PROTECCION INTEGRAL,441
1939,ECONOMIA Y FINANZAS,441
1940,SEGURIDAD INDUSTRIAL Y CUSTODIA DE PERSONALIDADES,441
1941,TRANSITO TERRESTRE,441
1942,MECANICA DE MANTENIMIENTO,441
1943,EDUCACION PARA EL TRABAJO SUBAREA COMERCIAL,517
1944,AUDITORIA,441
1945,SEGURIDAD INTEGRAL Y CUSTODIA DE PERSONALIDADES,441
1946,GESTION ADMINISTRATIVA Y FINANCIERA,441
1947,NEUROEDUCACION NEURODIVERSIDAD E INCLUSION,1337
1948,HISTORIA,933
1949,SERVICIOS Y PROTOCOLO,441
1950,GERENCIA DE OPERACIONES Y LOGISTICA,441
1951,ADMINISTRACION EN TALENTO HUMANO,441
1952,LENGUA Y COMUNICACION,1337
1953,MATEMATICAS,441
1954,GESTION ELECTORAL,441
1955,GESTION ELECTORAL,1665
1956,HIGIENE Y SALUD LABORAL,441
1957,SONIDO,1235
1958,TRIBUTOS AREA RENTAS INTERNAS,215
1959,ECOLOGIA Y GESTION,441
1960,PREVENCION DEL DELITO Y PROTECCION DE PERSONALIDADES,441
1961,GESTION COMUNITARIA SOCIO POLITICA,441
1962,PRODUCCION INDUSTRIAL,441
1963,ACTIVIDAD FISICA Y DEPORTE,441
1964,PROCESAMIENTO DE ALIMENTOS,441
1965,ADMINISTRACION JUDICIAL,441
1966,SEGURIDAD INTEGRAL Y TECNOLOGIA,441
1967,VIGILANCIA Y CONTROL,274
1968,TECNOLOGIA,441
1969,CIBERSEGURIDAD,441
1970,ADMINISTRACION DE LA SEGURIDAD INTEGRAL,441
1971,SISTEMAS INFORMATICOS DE RECURSOS EMPRESARIALES,441
1972,PROCESOS LEGISLATIVOS,441
1973,ENSENANZA DEL INGLES COMO IDIOMA EXTRANJERO,517
